Cluster	Sample	Cov_ter	Ptr	Diff
firm5_3	F08	52.6487910349138	1.51494456818785	2.77797136400001
firm5_3	F09	31.2825138687295	1.41529800813921	0.477079568000008
firm5_3	F10	31.9634064178342	1.49615513956351	0.804214789999996
firm5_3	F11	28.7255480175509	1.4619134871976	1.240266074
firm5_3	F12	30.8399639209899	1.3723751463663	0.850306669999995
firm5_3	F13	51.6447357369739	1.43230474402529	2.241106398
firm5_3	F14	22.1362067858505	1.45928344058695	1.3582470486
firm5_3	F15	10.3767134002126	1.6436803583349	0.562924552200002
firm5_3	F16	15.4401590734314	1.47447462206362	0.545122714400001
firm5_3	N01	93.43070153874	1.56950550070736	3.93728028999999
firm5_3	N02	116.475604789971	1.59870386881248	2.05712002600001
firm5_3	N03	129.323236630241	1.61478690044761	0.179468433999972
firm5_3	N04	99.2512125239411	1.49983054327011	6.81506822400002
firm5_3	N06	250.07873393192	1.39564046295522	17.726622364
firm5_3	N07	131.479596580595	1.44607988573689	6.43339942
firm5_3	N08	190.399506836123	1.55094939533728	10.402272986
firm5_3	N09	138.350855533363	1.41668802295722	5.33987081800001
firm5_3	N10	200.066465000986	1.53510437033256	1.84290478000003
firm5_3	N11	165.948093820385	1.45997458857366	9.471269226
firm5_3	N12	119.190130263288	1.38341991602628	8.700976298
firm5_3	N13	87.2954607879877	1.56285331182734	2.84091940000002
firm5_3	N14	266.024386522735	1.38276796653213	8.29606982400003
firm5_3	N15	265.162249717678	1.43512132818743	3.54346842000001
firm5_3	N16	153.056121565382	1.58909031218397	9.82543271
firm5_4	F01	105.609012333672	1.43643043948469	0.647137849999979
firm5_4	F02	92.5037333974728	1.44740104082824	2.22402189399997
firm5_4	F03	61.242484105258	1.45554187264502	1.59803301000001
firm5_4	F04	39.19013533946	1.36883936570603	2.834699376
firm5_4	F06	97.4138067089381	1.367362640883	3.75489330599999
firm5_4	F07	110.422922035366	1.44725385865823	2.310326704
firm5_4	F08	143.273982336969	1.43229075267387	2.73167345800002
firm5_4	F09	82.6635978825628	1.34109817186393	1.178245882
firm5_4	F10	105.665290606149	1.45222711374505	1.074101912
firm5_4	F11	75.6081333296295	1.41664653368747	0.0586558819999965
firm5_4	F12	82.1043259868217	1.39956084675056	0.222823697999985
firm5_4	F13	62.8386016367475	1.44112054758142	0.0924349140000089
firm5_4	F14	102.666753714807	1.44292085451061	1.63642539999998
firm5_4	F15	103.989712675435	1.50539535531363	1.82563046199999
firm5_4	F16	99.9755396870663	1.41094512159206	2.58263489000001
firm5_4	N01	89.1283462150496	1.44582938818448	1.39438227800002
firm5_4	N02	64.0082573371105	1.48302740848038	0.822129305999994
firm5_4	N03	89.3767416002663	1.51336911122744	2.869020694
firm5_4	N04	136.05875052615	1.40792120506195	1.760513336
firm5_4	N06	73.2756378471846	1.32127133716544	1.09809767999998
firm5_4	N07	86.2647881797675	1.37395255979772	1.92372654
firm5_4	N08	123.054678474988	1.44220441026199	1.64105934799997
firm5_4	N09	184.88598740184	1.46392922364492	1.60560265600003
firm5_4	N10	211.489647820146	1.49236619027523	2.83461596000001
firm5_4	N11	84.9319508519669	1.45410530149314	1.09896594
firm5_4	N12	49.4417742067416	1.48241326307433	0.685141833999992
firm5_4	N13	87.4343014147038	1.48362825459923	1.390031368
firm5_4	N14	149.848445475041	1.37352108890767	2.69605654599999
firm5_4	N15	186.475232996653	1.4604330983884	1.68460229800007
firm5_4	N16	98.1379576642842	1.54810943473803	0.828298165999996
firm5_7	F01	0	NA	NA
firm5_7	F02	0	NA	NA
firm5_7	F03	0	NA	NA
firm5_7	F04	0	NA	NA
firm5_7	F06	0	NA	NA
firm5_7	F07	0	NA	NA
firm5_7	F08	0	NA	NA
firm5_7	F09	0	NA	NA
firm5_7	F10	0	NA	NA
firm5_7	F11	0	NA	NA
firm5_7	F12	0	NA	NA
firm5_7	F13	0	NA	NA
firm5_7	F14	0	NA	NA
firm5_7	F15	0	NA	NA
firm5_7	F16	0	NA	NA
firm5_7	N01	0	NA	NA
firm5_7	N02	8.92	NA	NA
firm5_7	N03	0	NA	NA
firm5_7	N04	16.03	NA	NA
firm5_7	N06	6.86	NA	NA
firm5_7	N07	0	NA	NA
firm5_7	N08	0	NA	NA
firm5_7	N09	0	NA	NA
firm5_7	N10	2.48	NA	NA
firm5_7	N11	0	NA	NA
firm5_7	N12	0	NA	NA
firm5_7	N13	62.83	NA	NA
firm5_7	N14	0	NA	NA
firm5_7	N15	0	NA	NA
firm5_7	N16	0	NA	NA
firm5_bombus	F01	0	NA	NA
firm5_bombus	F02	0	NA	NA
firm5_bombus	F03	0	NA	NA
firm5_bombus	F04	0	NA	NA
firm5_bombus	F06	0	NA	NA
firm5_bombus	F07	0	NA	NA
firm5_bombus	F08	0	NA	NA
firm5_bombus	F09	0	NA	NA
firm5_bombus	F10	0	NA	NA
firm5_bombus	F11	0	NA	NA
firm5_bombus	F12	0	NA	NA
firm5_bombus	F13	0	NA	NA
firm5_bombus	F14	0	NA	NA
firm5_bombus	F15	0	NA	NA
firm5_bombus	F16	0	NA	NA
firm5_bombus	N01	0	NA	NA
firm5_bombus	N02	0	NA	NA
firm5_bombus	N03	0	NA	NA
firm5_bombus	N04	0	NA	NA
firm5_bombus	N06	0	NA	NA
firm5_bombus	N07	0	NA	NA
firm5_bombus	N08	0	NA	NA
firm5_bombus	N09	0	NA	NA
firm5_bombus	N10	0	NA	NA
firm5_bombus	N11	0	NA	NA
firm5_bombus	N12	0	NA	NA
firm5_bombus	N13	0	NA	NA
firm5_bombus	N14	0	NA	NA
firm5_bombus	N15	0	NA	NA
firm5_bombus	N16	0	NA	NA
